t,state,p,acc,fitness,sample_count,step_seconds
77,TX,0.112844881050969,0.6432,0.6432,100,0.0375038310885429
78,CA,0.7748320535797104,0.7216,0.7216,792,0.0383140388876199
78,NY,0.1148196226500029,0.6796,0.6796,102,0.0383140388876199
78,TX,0.1103483237702867,0.6796,0.6796,106,0.0383140388876199
79,CA,0.7791118529934827,0.7028,0.7028,783,0.0368534810841083
79,NY,0.1126372296339481,0.6646,0.6646,118,0.0368534810841083
79,TX,0.1082509173725691,0.6582,0.6582,99,0.0368534810841083
80,CA,0.7833121195469623,0.7096,0.7096,775,0.0375981889665126
80,NY,0.1107039822422915,0.6662,0.6662,133,0.0375981889665126
80,TX,0.1059838982107462,0.6602,0.6602,92,0.0375981889665126
81,CA,0.7879395394101415,0.7084,0.7084,789,0.0365296062082052
81,NY,0.1085310270275778,0.6626,0.6626,108,0.0365296062082052
81,TX,0.1035294335622806,0.6574,0.6574,103,0.0365296062082052
82,CA,0.7926958640716303,0.7108,0.7108,784,0.0375285595655441
82,NY,0.1062590243918125,0.6646,0.6646,113,0.0375285595655441
82,TX,0.1010451115365572,0.6574,0.6574,103,0.0375285595655441
83,CA,0.7974995898373183,0.7252,0.7252,809,0.0369569584727287
83,NY,0.1040160479707681,0.6764,0.6764,98,0.0369569584727287
83,TX,0.0984843621919135,0.6766,0.6766,93,0.0369569584727287
84,CA,0.8020848086941665,0.7182,0.7182,809,0.0378237161785364
84,NY,0.1016549132983238,0.6814,0.6814,92,0.0378237161785364
84,TX,0.0962602780075095,0.6802,0.6802,99,0.0378237161785364
85,CA,0.805553626774017,0.7324,0.7324,801,0.037169324234128
85,NY,0.0999079088546129,0.6908,0.6908,106,0.037169324234128
85,TX,0.0945384643713699,0.6876,0.6876,93,0.037169324234128
86,CA,0.8094746033556518,0.7202,0.7202,814,0.0366368945688009
86,NY,0.0979834447036097,0.6832,0.6832,100,0.0366368945688009
86,TX,0.0925419519407385,0.6814,0.6814,86,0.0366368945688009
87,CA,0.8128845482734032,0.7126,0.7126,832,0.0396448578685522
87,NY,0.0962797875447416,0.6678,0.6678,95,0.0396448578685522
87,TX,0.0908356641818552,0.6658,0.6658,73,0.0396448578685522
88,CA,0.8169700873414362,0.726,0.726,817,0.0380763411521911
88,NY,0.0942324407849365,0.681,0.681,99,0.0380763411521911
88,TX,0.0887974718736274,0.682,0.682,84,0.0380763411521911
89,CA,0.8208448691855337,0.7172,0.7172,831,0.0369805190712213
89,NY,0.0922109071883191,0.6674,0.6674,88,0.0369805190712213
89,TX,0.0869442236261471,0.663,0.663,81,0.0369805190712213
90,CA,0.8253167672965761,0.71,0.71,819,0.0365295764058828
90,NY,0.0900245154660702,0.6674,0.6674,94,0.0365295764058828
90,TX,0.0846587172373535,0.6592,0.6592,87,0.0365295764058828
91,CA,0.8292621674027019,0.7206,0.7206,855,0.0388970002532005
91,NY,0.0882014375192498,0.682,0.682,74,0.0388970002532005
