t,state,p,acc,fitness,sample_count,step_seconds
124,NY,0.083589756089882,0.591,0.591,96,0.03263596445322037
124,TX,0.8583621022795465,0.6272,0.6272,848,0.03263596445322037
125,CA,0.05706438951803079,0.594,0.594,49,0.03244556486606598
125,NY,0.0819773481610635,0.5914,0.5914,73,0.03244556486606598
125,TX,0.8609582623209058,0.6272,0.6272,878,0.03244556486606598
126,CA,0.056066494786985555,0.5924,0.5924,68,0.03276979923248291
126,NY,0.08041241993476639,0.5928,0.5928,83,0.03276979923248291
126,TX,0.863521085278248,0.6272,0.6272,849,0.03276979923248291
127,CA,0.0550269573711749,0.5948,0.5948,56,0.035063087940216064
127,NY,0.07894130555099589,0.591,0.591,83,0.035063087940216064
127,TX,0.8660317370778292,0.6272,0.6272,861,0.035063087940216064
128,CA,0.05408553230154032,0.5834,0.5834,50,0.03228417783975601
128,NY,0.07740586456135157,0.5932,0.5932,75,0.03228417783975601
128,TX,0.8685086031371081,0.62,0.62,875,0.03228417783975601
129,CA,0.0529962215642178,0.5834,0.5834,57,0.03235957771539688
129,NY,0.07631630265067914,0.5932,0.5932,67,0.03235957771539688
129,TX,0.870687475785103,0.62,0.62,876,0.03235957771539688
130,CA,0.05192663065475313,0.592,0.592,52,0.032468922436237335
130,NY,0.07523886149876233,0.593,0.593,67,0.032468922436237335
130,TX,0.8728345078464845,0.6256,0.6256,881,0.032468922436237335
131,CA,0.05098499423027876,0.5948,0.5948,50,0.03241002559661865
131,NY,0.07392088514095246,0.591,0.591,77,0.03241002559661865
131,TX,0.8750941206287687,0.6272,0.6272,873,0.03241002559661865
132,CA,0.05010306498339492,0.5912,0.5912,51,0.032337598502635956
132,NY,0.07246912718833656,0.593,0.593,66,0.032337598502635956
132,TX,0.8774278078282686,0.626,0.626,883,0.032337598502635956
133,CA,0.0491557560815608,0.5948,0.5948,43,0.03229651600122452
133,NY,0.07117936723534635,0.591,0.591,81,0.03229651600122452
133,TX,0.8796648766830928,0.6272,0.6272,876,0.03229651600122452
134,CA,0.04830075100313653,0.5784,0.5784,50,0.03274029493331909
134,NY,0.06977463583029023,0.5926,0.5926,59,0.03274029493331909
